1 number of sets
#1
$1  51
2.193104210562406209e+01 7.424583136596332906e+02 4.986304165456001414e-01 4.286856056273439380e-02 9.795151114351802191e-01 1.645153920655041402e+00 1.213853376092887126e+00 1.269316231306335530e-01 8.129262897710000038e+09 1.503444060460000038e+09 1.534340750903134154e+00 3.255632208137043015e+00 2.024882314672343142e+00 4.979723488989999947e-01 3.245372403910000147e-01 1.357033757839613219e+00 -7.621937975319999836e+00 6.434356708017786586e-01 3.463868863149553029e-02
2.372103089147296373e+01 7.034924371677660702e+02 5.562271694661694577e-01 4.367441809844342659e-02 9.341585852008410518e-01 1.629754759784628249e+00 1.282815227560008431e+00 1.222508765499804861e-01 7.849814928260000229e+09 1.450790697640000105e+09 1.372082795912817899e+00 3.035356851437378545e+00 1.685631290533141202e+00 4.561354931869999740e-01 3.193266646169999889e-01 1.321846675186549414e+00 -6.789582816140000254e+00 7.217450025076602715e-01 3.664623233213706865e-02
2.551101967732187248e+01 6.723638356836416961e+02 6.071314317999516597e-01 4.216350357596070769e-02 8.916325032539660356e-01 1.609096537235338520e+00 1.335096847664175801e+00 1.161930737058142621e-01 7.693317886189999580e+09 1.422515663990000010e+09 1.220859220727261940e+00 2.815883579090909805e+00 1.414636342857590101e+00 4.225675180540000020e-01 3.159738431890000143e-01 1.282584498909209891e+00 -6.090295048579999815e+00 7.866808380391904221e-01 3.578925503291029153e-02
2.730152669964612500e+01 6.373905288333787666e+02 5.961561079943031860e-01 3.823743223739676372e-02 8.424095476876357624e-01 1.621063653602747401e+00 1.361839420027877390e+00 1.020238861214961268e-01 7.680136993510000229e+09 1.413741898599999905e+09 1.034270897201725159e+00 2.818064104907546774e+00 1.158093557744251045e+00 3.822625166590000179e-01 3.128548494150000248e-01 1.218628523542671704e+00 -4.893401823689999652e+00 7.613654129136685489e-01 3.187910644579006886e-02
2.909203372197037751e+01 6.241212197379827558e+02 6.100127187713453303e-01 3.085474146545279933e-02 7.997365853699655025e-01 1.590875842528661543e+00 1.357010548053719345e+00 8.742684110513672391e-02 7.752077616810000420e+09 1.424328088940000057e+09 9.071137075174242614e-01 2.629527809082102596e+00 1.006747334611853839e+00 3.826885209190000192e-01 3.091433407659999744e-01 1.185862999619008873e+00 -4.529817658889999876e+00 7.812642406475068801e-01 2.435040469417806830e-02
3.088202250781928626e+01 6.082824764373159496e+02 6.286642114628038236e-01 2.413883206587382965e-02 7.608977560840723964e-01 1.557112653853480744e+00 1.369479185189327763e+00 7.497878019223538915e-02 7.832661956789999962e+09 1.430158109950000048e+09 7.952422640465677262e-01 2.432533245201647709e+00 8.792006678318037283e-01 3.754208069459999964e-01 3.041752873799999923e-01 1.149786536878458776e+00 -4.252126958879999918e+00 8.003053182114985287e-01 1.736255430818444898e-02
3.267263317743860540e+01 5.889558957120333389e+02 6.334013025818173714e-01 1.982795650178945102e-02 7.265988449559763751e-01 1.515662079173847099e+00 1.355218543628558647e+00 6.523386922137444643e-02 8.143831679289999962e+09 1.481598438160000086e+09 6.799229474414991703e-01 2.132020171639753769e+00 7.492443825587314921e-01 3.788923553710000225e-01 2.990642727999999750e-01 1.080639689037416584e+00 -4.103051481499999653e+00 8.194334108606362577e-01 1.280458804565330622e-02
3.446314019976286147e+01 5.689881844426802218e+02 6.497690444064450066e-01 1.814739560297157911e-02 6.951668821899784634e-01 1.470063297148676451e+00 1.344494672585451633e+00 6.133444277674029999e-02 8.181877692720000267e+09 1.477206429930000067e+09 6.009957796976869160e-01 1.909494198974613033e+00 6.511538481940715162e-01 3.737995705020000226e-01 2.925414555440000175e-01 1.044245521786303588e+00 -3.926219533279999840e+00 8.392785838930957310e-01 1.099869731317128230e-02
3.625323263290682974e+01 5.482161392799041550e+02 6.567760205203798662e-01 1.813405834667387168e-02 6.655562851554265302e-01 1.430166802766367429e+00 1.326252732432431580e+00 5.967434620414975577e-02 8.679322067649999619e+09 1.562072450480000019e+09 5.040191442962467239e-01 1.652508649009454711e+00 5.500589222032841175e-01 3.762933690229999795e-01 2.851964893699999726e-01 9.609787511397892557e-01 -3.650664881760000036e+00 8.394530699477238400e-01 1.113258707055381561e-02
3.804373965523108581e+01 5.314244444494709114e+02 6.438887394435389711e-01 1.921259223080898360e-02 6.346175937554016100e-01 1.392686300816656120e+00 1.294009331217246261e+00 5.987919085757415633e-02 8.752987815520000458e+09 1.571157655519999981e+09 4.417088317836197486e-01 1.513400074789949867e+00 4.806669908836971872e-01 3.779732576839999747e-01 2.776494146299999799e-01 9.272608121476548781e-01 -3.350418509199999839e+00 8.231863929007027236e-01 1.229580162715207016e-02
3.983424667755533477e+01 5.129823560559564157e+02 6.392079778931070155e-01 2.051279096909132404e-02 6.056890602241519206e-01 1.349201260610249031e+00 1.270344369677456120e+00 6.094407663297396471e-02 8.820317413190000534e+09 1.572232085559999943e+09 3.866703736597458807e-01 1.365987548154026676e+00 4.189905304143503595e-01 3.708060489130000081e-01 2.728946238730000085e-01 8.924917838381037916e-01 -3.092324316770000081e+00 8.117015890945589174e-01 1.371585661477813488e-02
4.153468420046426246e+01 4.951650762300834003e+02 6.211967290321476209e-01 2.228343489433300129e-02 5.791886476490113456e-01 1.312586988006226418e+00 1.232966077673220084e+00 6.151756318286196595e-02 8.971864278159999847e+09 1.593495436640000105e+09 3.367715174917827459e-01 1.217896106330993877e+00 3.642176175534390103e-01 3.734158727240000086e-01 2.674086417439999752e-01 8.511545397162068038e-01 -2.886128372910000017e+00 7.963223295962049697e-01 1.553654891129491525e-02
4.332539851737865888e+01 4.745909085140784782e+02 6.065586073197560824e-01 2.408648180332738017e-02 5.530180700212306011e-01 1.268336040578138535e+00 1.200943239114615979e+00 6.269077119336960435e-02 9.146474574799999237e+09 1.619973515930000067e+09 2.897400161697156196e-01 1.072827044643514416e+00 3.157261016906660056e-01 3.784797959480000196e-01 2.593173452590000205e-01 8.049071915434757862e-01 -2.645820336389999916e+00 7.819251997819088862e-01 1.753097641624802583e-02
4.511580189240783767e+01 4.569254390078179426e+02 5.871338453506490529e-01 2.595185346318825553e-02 5.271627328740208229e-01 1.232777732658920655e+00 1.168643131873508656e+00 6.332776778220268465e-02 9.299849790059999466e+09 1.644331486910000086e+09 2.499739624737387922e-01 9.560254970577208855e-01 2.750147476452904916e-01 3.813054519280000276e-01 2.550922044160000013e-01 7.651461936855227242e-01 -2.410702201939999956e+00 7.617398351923115873e-01 1.954404816620520027e-02
4.690579067825674997e+01 4.311953135740773746e+02 5.953968657010288990e-01 2.692179115686756455e-02 5.055191991133618501e-01 1.175620847491626986e+00 1.133368807882852769e+00 6.436706024694796580e-02 9.645783763290000916e+09 1.692481905940000057e+09 2.101686122181946337e-01 7.949498477397221041e-01 2.303787203351035096e-01 3.775315360079999905e-01 2.550726989270000189e-01 7.025552258820615403e-01 -2.255221378229999907e+00 7.569613145662267284e-01 2.094748874159973670e-02
4.869640134787606911e+01 4.137511510869831000e+02 5.744233122036633832e-01 2.829333472900304527e-02 4.820944269503540935e-01 1.140192795460186925e+00 1.099384794655105635e+00 6.439107469825305907e-02 9.618947597950000763e+09 1.687492685759999990e+09 1.841541166384685346e-01 7.166428177997016258e-01 2.031743280710249788e-01 3.811342215180000270e-01 2.480794583860000124e-01 6.766320827637793967e-01 -2.047028064160000049e+00 7.337529066778977205e-01 2.251160298700310980e-02
5.048690837020031807e+01 3.931291199100978133e+02 5.671908373913729928e-01 2.897157334933848222e-02 4.617610717491580363e-01 1.096260631197944813e+00 1.064375830884268570e+00 6.449676789194398741e-02 1.027501173170000076e+10 1.799754639289999962e+09 1.511324972777373099e-01 5.985351281838032778e-01 1.692854294171075025e-01 3.847996817770000244e-01 2.466633463329999942e-01 6.089317176623220140e-01 -1.854952717450000010e+00 7.139418384168234599e-01 2.358421401269210002e-02
5.227689715604923038e+01 3.727064883208253150e+02 5.507230699133872642e-01 2.951772490191312964e-02 4.417162737486200474e-01 1.056141555586524561e+00 1.028223828653199945e+00 6.425714821241504393e-02 1.017653717029999924e+10 1.770943086029999971e+09 1.325614972831323513e-01 5.295144228086011706e-01 1.467288397103776731e-01 3.794763727920000274e-01 2.425909812110000063e-01 5.837256159598430694e-01 -1.695884951540000074e+00 6.944523862923817070e-01 2.432252336160767650e-02
5.415695544131345684e+01 3.505604271242465870e+02 5.439877521823961448e-01 2.953168913634945589e-02 4.233931768504282100e-01 1.002117775064197636e+00 9.892284748230002478e-01 6.332109297569039896e-02 1.084739141350000000e+10 1.889262015809999943e+09 1.080004147457567371e-01 4.246520656055254306e-01 1.212322951793786546e-01 3.838544956939999864e-01 2.424952912770000080e-01 5.201137125132909711e-01 -1.563023744379999913e+00 6.784766662467744958e-01 2.472404488526169092e-02
5.594746246363772002e+01 3.333106582847019581e+02 5.205019201851895927e-01 2.963205639139542338e-02 4.051599843373647758e-01 9.694721401228167945e-01 9.543460976961364306e-01 6.191257905632782665e-02 1.100209601400000000e+10 1.915659137309999943e+09 9.287323234618147239e-02 3.713023570203508039e-01 1.053199776064913940e-01 3.887221729379999879e-01 2.393518657419999862e-01 4.889217038426394990e-01 -1.417488907060000081e+00 6.535497495119426681e-01 2.494354925486776814e-02
5.773755489678169539e+01 3.133223625452393435e+02 5.144562089236028868e-01 2.898459215937588054e-02 3.893920547533583632e-01 9.261835231169328608e-01 9.218357244886882240e-01 6.089670397611463004e-02 1.144757455150000000e+10 1.987667956529999971e+09 7.777850474570689732e-02 3.074662014210511329e-01 8.846472223279897018e-02 3.812946610060000130e-01 2.417001436050000007e-01 4.446158334387740885e-01 -1.289335880949999957e+00 6.356044588314716526e-01 2.468575919923804082e-02
5.952806191910594436e+01 2.926701438639972821e+02 4.991309521472965249e-01 2.831191611368465144e-02 3.744464909631840532e-01 8.849044660883295110e-01 8.785644122911192566e-01 5.911071874230535567e-02 1.190264474420000076e+10 2.068905438559999943e+09 6.480379384181692015e-02 2.536330414899619634e-01 7.395032780226871993e-02 3.869410767729999923e-01 2.399055988009999862e-01 4.016957853230799236e-01 -1.187369155340000093e+00 6.107962961083058806e-01 2.432174133996790194e-02
6.131856894143019332e+01 2.760308881882569949e+02 4.760958028798319974e-01 2.766158449075186224e-02 3.587723254651977167e-01 8.527656142354981261e-01 8.437100201121976450e-01 5.654387308730583761e-02 1.175467077010000038e+10 2.051982945420000076e+09 5.675798797589397260e-02 2.229886072009009401e-01 6.553091873360017416e-02 3.939763545669999756e-01 2.383382274040000137e-01 3.824274616602840182e-01 -1.095434945989999909e+00 5.858359061716986727e-01 2.376012691122421361e-02
6.310855772727909851e+01 2.554334002343149166e+02 4.660963706058634526e-01 2.639293563679149732e-02 3.461868619565359184e-01 8.122058822859046234e-01 8.121860791569703864e-01 5.468175778851832453e-02 1.254718950000000000e+10 2.198199564099999905e+09 4.594425692979589582e-02 1.767705439647037080e-01 5.322764244633218511e-02 3.875707935020000217e-01 2.385831540009999974e-01 3.340830322158342414e-01 -9.947611105410000265e-01 5.676725131104898292e-01 2.279047873076644679e-02
6.483521801584059574e+01 2.382401341825217855e+02 4.411099243767068190e-01 2.555256012565935639e-02 3.323917450284488151e-01 7.846492340183406355e-01 7.788909584180166989e-01 5.206522902795649582e-02 1.263380315320000076e+10 2.222454858900000095e+09 3.920339042358234743e-02 1.522369161178731556e-01 4.630054151164558762e-02 3.973247599899999982e-01 2.394909720420000110e-01 3.090682434720018468e-01 -9.215084415580000465e-01 5.411393532657544636e-01 2.196907500076645398e-02
6.662562139086976742e+01 2.182430382261420903e+02 4.203952551031884255e-01 2.442325970570785945e-02 3.190645980401444204e-01 7.486631723753209844e-01 7.357328180375548587e-01 4.957585955666168193e-02 1.312498975850000000e+10 2.316755976059999943e+09 3.193788229425469083e-02 1.224949941308343115e-01 3.836125766755784511e-02 4.076818765399999878e-01 2.467683304590000126e-01 2.730990120026725587e-01 -8.652469915839999803e-01 5.127887760451786958e-01 2.108044652976424557e-02
6.841561017671867262e+01 2.006429584497916210e+02 3.978295523182887039e-01 2.341193090752381745e-02 3.051658110933549439e-01 7.217342904519217228e-01 7.060417039761914815e-01 4.753648091375559798e-02 1.278941854760000038e+10 2.265980547079999924e+09 2.750001403108048859e-02 1.068905199872161038e-01 3.342167819768970816e-02 4.071727581899999837e-01 2.507422165400000069e-01 2.561699181225208788e-01 -7.819117093790000084e-01 4.867319805895869989e-01 2.013653265541873877e-02
7.020559896256759203e+01 1.844082939006937352e+02 3.719761310032279611e-01 2.259607151646294762e-02 2.911905900344237130e-01 6.952534128432147353e-01 6.725259205620534031e-01 4.473802560367259179e-02 1.241709539539999962e+10 2.227110184960000038e+09 2.360173243307461810e-02 9.272193051999601254e-02 2.939590146654837491e-02 4.205644454899999940e-01 2.536582114150000011e-01 2.402059442498715169e-01 -7.407863990849999913e-01 4.593750804728385928e-01 1.934468300085115736e-02
7.206016001324474018e+01 1.651744751507843603e+02 3.600696282487197419e-01 2.132475195145269037e-02 2.786062097436426410e-01 6.617428381451183617e-01 6.413011079205215292e-01 4.256639800940496821e-02 1.288561195500000000e+10 2.326796175369999886e+09 1.864799802896657116e-02 7.299581051725312353e-02 2.380319788947726778e-02 4.237681627589999778e-01 2.607343808759999826e-01 2.074729308475204426e-01 -6.721228773530000256e-01 4.367711317914898528e-01 1.835879980576874196e-02
7.385066703556900336e+01 1.504551297638296035e+02 3.321775035830417111e-01 2.058568803188343815e-02 2.654980828603210607e-01 6.376615125905354953e-01 6.097392374895266309e-01 3.983502734514685062e-02 1.291631881900000000e+10 2.391271216969999790e+09 1.528131410906455670e-02 6.120640502225066504e-02 2.001508124859202598e-02 4.364351053430000071e-01 2.626182300500000122e-01 1.865938206223109741e-01 -6.490845660270000428e-01 4.097328792481594317e-01 1.764046784642989835e-02
7.564065582141789434e+01 1.335847285329263343e+02 3.144566297242413766e-01 1.975584745435289558e-02 2.539662440381242892e-01 6.082386382615588838e-01 5.769873796354139106e-01 3.820704814188411597e-02 1.347357335720000076e+10 2.559974154929999828e+09 1.182989163689603281e-02 4.745021446153607075e-02 1.608410583842355759e-02 4.645214762100000061e-01 2.625852525419999917e-01 1.579666445583059464e-01 -5.993835412310000166e-01 3.837033668016415211e-01 1.704011423898831729e-02
7.738151578940390607e+01 1.170204812402447487e+02 2.818003527906204897e-01 1.912223283923760245e-02 2.409643413144114954e-01 5.937837156680506601e-01 5.440697067868255354e-01 3.591765593717111821e-02 1.328482329960000038e+10 2.543945030599999905e+09 9.443515198141306730e-03 4.001808747615624717e-02 1.315027787911899997e-02 4.661041260120000196e-01 2.760477079959999802e-01 1.391229606089276760e-01 -5.741985758840000287e-01 3.505958938644358480e-01 1.644322650080552381e-02
7.917191916443309196e+01 1.022483866639581009e+02 2.584676016635975015e-01 1.858076261676440757e-02 2.280109962445950045e-01 5.688248059080996955e-01 5.171780833276421463e-01 3.347672713794211385e-02 1.248744882170000076e+10 2.467207149219999790e+09 7.757511983523403265e-03 3.318263444204083701e-02 1.118061713486726699e-02 4.931397371869999935e-01 2.870361609539999748e-01 1.262147165457263021e-01 -5.385261670150000013e-01 3.261093516176147289e-01 1.592773606953895929e-02
8.101165865191531168e+01 8.845638165898483862e+01 2.240933461233422519e-01 1.830507709569897945e-02 2.140500986209951106e-01 5.505448579623796190e-01 4.785213273986464455e-01 3.173856788814170132e-02 1.312309220360000038e+10 2.727628362230000019e+09 5.545778661021142676e-03 2.603506321962409734e-02 8.567530127199060597e-03 5.370336754950000291e-01 2.861584253159999980e-01 1.022929896492641572e-01 -5.721762457350000330e-01 2.806545710943207927e-01 1.599427251559562557e-02
8.280216567423957486e+01 7.335294711989570260e+01 1.955559037344882234e-01 1.765184231451883204e-02 1.984780557539300438e-01 5.269407550089810766e-01 4.458583676574603416e-01 2.946062684170596552e-02 1.211354911360000038e+10 2.621171517590000153e+09 4.218215884014728592e-03 2.068776100189769623e-02 6.840749476428094160e-03 5.656791559570000238e-01 2.882452999540000005e-01 8.925984107591468375e-02 -5.474921412740000326e-01 2.519227575700611621e-01 1.540109481824381010e-02
8.455204295689659943e+01 5.851833391250138305e+01 1.485457447511915885e-01 1.718026755663907418e-02 1.794176474221503559e-01 5.013850602349559926e-01 4.060462670580171629e-01 2.637199131154527657e-02 1.165551283500000000e+10 2.675354307670000076e+09 2.806063126727492349e-03 1.534732602914252834e-02 4.914309453915033550e-03 6.174268753289999800e-01 2.774152481669999726e-01 7.180942517154362270e-02 -5.934378909319999451e-01 2.088290165500099604e-01 1.492683042912232826e-02
8.638276512970779208e+01 4.366956659039517774e+01 1.050587773010683151e-01 1.596431206378730663e-02 1.530125953221425361e-01 4.619545135093264809e-01 3.538820419504747905e-01 2.307335454474582562e-02 1.103931966929999924e+10 2.770216716150000095e+09 1.513902600627969365e-03 1.049289933807068254e-02 3.005258157795847804e-03 6.759577173630000324e-01 2.703862116910000224e-01 5.389873794151733150e-02 -6.877479621800000054e-01 1.426155285079708235e-01 1.435385447576391534e-02
8.817399768309753938e+01 2.707604355024116671e+01 4.917466817762723708e-02 1.371461808888830777e-02 1.146106523626449492e-01 3.889123409749264404e-01 2.808108672010257711e-01 1.792705997117608266e-02 8.702061887649999619e+09 2.554153414300000191e+09 5.963864175835970061e-04 5.532422521875335862e-03 1.326476746883858190e-03 7.166112838389999684e-01 2.550779044029999887e-01 3.794916217393728280e-02 -7.932636695379999825e-01 7.140049424171791836e-02 1.264059711463358555e-02
8.951602285965640249e+01 1.657005132078897347e+01 1.552370861734700229e-02 1.003016413811065252e-02 7.512965833942834848e-02 2.796273767552014400e-01 1.877617215016192942e-01 1.236346226825491175e-02 6.849638727810000420e+09 2.240548650929999828e+09 1.731144098679124603e-04 2.142216067537688288e-03 4.086179081213854440e-04 6.856127447580000478e-01 2.174924182590000088e-01 2.700773841816422882e-02 -9.549057493110000294e-01 2.167550465106898167e-02 9.474448666021312651e-03
